app_name,user_id,Action,Adventure,Racing,Simulation,Sports,Strategy
Road to Ballhalla,GamerAngel311,1,1,1,0,0,0
,76561198062320418,0,0,0,0,0,0
South Park™: The Stick of Truth™ - Super Samurai Spaceman Pack,xinyo,1,1,0,0,0,0
The Legend of Heroes: Trails of Cold Steel - Shining Pom Bait Value Pack 1,76561198081199307,0,0,0,0,0,0
,76561198069683837,0,0,0,0,0,0
,76561198068334482,0,0,0,0,0,0
,76561198071737411,0,0,0,0,0,0
,76561198085890222,0,0,0,0,0,0
,gamingislife,0,0,0,0,0,0
,76561198050952507,0,0,0,0,0,0
,000Infinity000,0,0,0,0,0,0
Kickboxer,76561198119688861,0,0,0,0,0,0
,76561198055120054,0,0,0,0,0,0
,jace888,0,0,0,0,0,0
March of the Eagles: British Unit Pack,76561198079963331,0,0,0,1,0,1
,76561198092731214,0,0,0,0,0,0
,Ronnieandfriendsthatarecool,0,0,0,0,0,0
,76561198059453254,0,0,0,0,0,0
,76561198085601351,0,0,0,0,0,0
HELLDIVERS™ - Specialist Pack,76561198021575394,1,0,0,0,0,0
,MargaretheU,0,0,0,0,0,0
,cuntball,0,0,0,0,0,0
,76561198029233647,0,0,0,0,0,0
,76561198090097387,0,0,0,0,0,0
,76561198051524360,0,0,0,0,0,0
Nancy Drew®: The White Wolf of Icicle Creek,NuggeTIINnJa,0,1,0,0,0,0
,76561198078387702,0,0,0,0,0,0
,76561198080572567,0,0,0,0,0,0
,76561198051911068,0,0,0,0,0,0
FSX Steam Edition: US Cities: Detroit Add-On,76561198086981822,0,0,0,1,0,0
,76561198043983453,0,0,0,0,0,0
,dhjbxcvihev,0,0,0,0,0,0
,76561198081110589,0,0,0,0,0,0
Embers of Magic,muritheburitto,1,1,0,0,0,0
Magic: The Gathering - 2013 Deck Pack 1,76561198095448588,0,0,0,0,0,1
Pixelscape: Oceans,76561198067550958,0,0,0,1,0,0
,76561198015251826,0,0,0,0,0,0
,76561198086396426,0,0,0,0,0,0
Galactic Civilizations III - Map Pack DLC,Allenwoohoo,0,0,0,0,0,1
,76561198067776787,0,0,0,0,0,0
,cheet92,0,0,0,0,0,0
,76561198044232838,0,0,0,0,0,0
Worms Revolution: Medieval Tales DLC,76561198061066119,0,0,0,0,0,1
,76561198104550692,0,0,0,0,0,0
,heromegashot,0,0,0,0,0,0
CUR3D Maker Edition - Permission for commercial use,jsnv,0,0,0,0,0,0
,76561198074362851,0,0,0,0,0,0
,kloonatic,0,0,0,0,0,0
Warm Village 暖暖村物语,76561198062849471,0,1,0,1,0,0
,76561198094437143,0,0,0,0,0,0
,76561198055899622,0,0,0,0,0,0
,76561198074150524,0,0,0,0,0,0
,76561197977490258,0,0,0,0,0,0
,76561198090188221,0,0,0,0,0,0
,76561198046335664,0,0,0,0,0,0
,ImReeceify,0,0,0,0,0,0
,76561198086592059,0,0,0,0,0,0
,76561198094673961,0,0,0,0,0,0
,mungo_1990,0,0,0,0,0,0
,qu0te,0,0,0,0,0,0
,76561198000595834,0,0,0,0,0,0
Overcooked,76561198067270979,1,0,0,1,0,0
,76561198084524968,0,0,0,0,0,0
,76561198091737957,0,0,0,0,0,0
,76561198087428045,0,0,0,0,0,0
,76561198050935746,0,0,0,0,0,0
,76561198064599173,0,0,0,0,0,0
,unsuallyusualdream,0,0,0,0,0,0
,cantiep,0,0,0,0,0,0
,76561198031513275,0,0,0,0,0,0
,tinfoilcat,0,0,0,0,0,0
Crusader Kings II: Full Plate Metal,Minburra,0,0,0,1,0,1
,76561198084328298,0,0,0,0,0,0
,lakartdeux,0,0,0,0,0,0
RPG Maker VX Ace - POP: Slasher Forest,76561198013817860,0,0,0,0,0,0
,76561198069064022,0,0,0,0,0,0
City Quest,76561198075806576,0,1,0,0,0,0
,noli3,0,0,0,0,0,0
,76561198060651600,0,0,0,0,0,0
Dark War,opw,1,0,0,0,0,0
,76561198067173938,0,0,0,0,0,0
,76561198013659937,0,0,0,0,0,0
,christian22,0,0,0,0,0,0
,uprisingreaperx,0,0,0,0,0,0
The Art of There Came an Echo,76561198057130438,0,0,0,0,0,1
Punch Bomb,76561198095839864,0,0,0,0,0,0
Maski VR,76561198090730308,0,0,0,0,0,0
,76561198073241430,0,0,0,0,0,0
,76561198203244300,0,0,0,0,0,0
,76561198101163005,0,0,0,0,0,0
Tom Clancy's Rainbow Six® Siege - Castle Football Helmet,chuckles382,1,0,0,0,0,0
,jrry,0,0,0,0,0,0
,76561198086871311,0,0,0,0,0,0
,TheRipper375,0,0,0,0,0,0
,76561198072004384,0,0,0,0,0,0
Tex Murphy: Mean Streets,76561198038573915,1,1,0,0,0,0
,76561198025266324,0,0,0,0,0,0
,76561198034355719,0,0,0,0,0,0
Element,76561198025789935,1,0,0,0,0,1
,netherjack1,0,0,0,0,0,0
,eatmycrab,0,0,0,0,0,0
Keep Watching VR,nickie145,0,0,0,0,0,0
,76561198217754891,0,0,0,0,0,0
,76561198055754115,0,0,0,0,0,0
,76561198059611709,0,0,0,0,0,0
,lalabahh,0,0,0,0,0,0
,titivalente,0,0,0,0,0,0
,76561198066588461,0,0,0,0,0,0
,76561198072565597,0,0,0,0,0,0
,76561198201838024,0,0,0,0,0,0
,jackkyboy,0,0,0,0,0,0
,76561198046189122,0,0,0,0,0,0
The Sims™ 3 Fast Lane Stuff,megatetsujin28,0,0,0,1,0,0
,76561198068653565,0,0,0,0,0,0
,Legend_Cambo,0,0,0,0,0,0
,76561197996262501,0,0,0,0,0,0
,76561198073624360,0,0,0,0,0,0
,76561198091223118,0,0,0,0,0,0
,76561198068605419,0,0,0,0,0,0
,76561198066298183,0,0,0,0,0,0
,76561198077736776,0,0,0,0,0,0
Tropico 5 - Waterborne,76561198075128902,0,0,0,1,0,1
,76561198068265347,0,0,0,0,0,0
,ARRIVE,0,0,0,0,0,0
,76561198062002959,0,0,0,0,0,0
Chicken Invaders 4 - Christmas Edition,76561198048760288,1,0,0,0,0,0
,76561198113281560,0,0,0,0,0,0
,76561198082348476,0,0,0,0,0,0
,KeepTheChangeYouFilthyAnimal,0,0,0,0,0,0
,76561198013459229,0,0,0,0,0,0
Fabulous Food Truck,76561198074700614,0,0,0,1,0,0
Gem Monster,76561198030968992,0,0,0,0,0,0
,76561198039706731,0,0,0,0,0,0
,76561197971964736,0,0,0,0,0,0
,76561198073603903,0,0,0,0,0,0
,myeyesarepuzzlepieces,0,0,0,0,0,0
,76561198084038983,0,0,0,0,0,0
,76561198056858461,0,0,0,0,0,0
Additional Character Color - Eclipse (for Answer&Baiken),76561198074441005,1,0,0,0,0,0
,76561198090848474,0,0,0,0,0,0
,jarryd187,0,0,0,0,0,0
,76561198061838369,0,0,0,0,0,0
,TheSigmas,0,0,0,0,0,0
Son of Scoregasm,DS44205,1,0,0,0,0,0
,Jwae,0,0,0,0,0,0
PCMark 10,76561198063007524,0,0,0,0,0,0
,Addzee,0,0,0,0,0,0
Princess Maker 3: Fairy Tales Come True,mccarthyyy,0,0,0,1,0,0
,76561198067411754,0,0,0,0,0,0
,76561198061228825,0,0,0,0,0,0
,iamjewishandpoorsogivememoney,0,0,0,0,0,0
,871901,0,0,0,0,0,0
,76561198091225494,0,0,0,0,0,0
,brimmers,0,0,0,0,0,0
DEAD OR ALIVE 5 Last Round: Core Fighters Story Mode,76561198074367257,1,0,0,0,0,0
,TH-TV-Gamer,0,0,0,0,0,0
,76561198083890831,0,0,0,0,0,0
CoLab,76561198081684157,0,0,0,0,0,0
,76561198082235003,0,0,0,0,0,0
,76561198071907909,0,0,0,0,0,0
Juice Fresh,76561198062547938,0,0,0,0,0,0
,76561198063254644,0,0,0,0,0,0
,76561198089077248,0,0,0,0,0,0
,IversonLIEW,0,0,0,0,0,0
BalanCity - Original Soundtrack,customisedforsure,0,0,0,1,0,1
,76561198046426932,0,0,0,0,0,0
,76561197991139366,0,0,0,0,0,0
theBlu,76561197985099536,0,0,0,0,0,0
,lagschwein,0,0,0,0,0,0
The Initial Original Sound Track,76561198083479334,1,1,0,0,0,0
,dk_ith,0,0,0,0,0,0
,76561198094182967,0,0,0,0,0,0
,76561198061784934,0,0,0,0,0,0
,lachy101,0,0,0,0,0,0
,76561198065429060,0,0,0,0,0,0
,otaku-hime,0,0,0,0,0,0
,76561198054774357,0,0,0,0,0,0
LQVE: Lion Quest Versus Expanded,nerovonroun,1,1,0,0,0,0
,76561197971401137,0,0,0,0,0,0
,itsaqtivebitch,0,0,0,0,0,0
,pirateman145,0,0,0,0,0,0
,76561198062969549,0,0,0,0,0,0
Ashes of the Singularity: Escalation - Co-Op Map Pack,mike899,0,0,0,1,0,1
Trivia Vault: Mini Mixed Trivia 2,76561197974877185,1,0,0,1,0,1
,76561198034253904,0,0,0,0,0,0
,76561198043089559,0,0,0,0,0,0
Jidousha Shakai,76561198017845737,0,0,1,1,0,0
,killer9458,0,0,0,0,0,0
,76561198013028816,0,0,0,0,0,0
,76561198106890782,0,0,0,0,0,0
,lozone,0,0,0,0,0,0
,76561198139160420,0,0,0,0,0,0
,youraloner,0,0,0,0,0,0
,ROCCAT4D,0,0,0,0,0,0
,76561198062306163,0,0,0,0,0,0
,dudley241,0,0,0,0,0,0
,76561197969764991,0,0,0,0,0,0
,76561198089895261,0,0,0,0,0,0
Pixel Puzzles Ultimate - Puzzle Pack: Aki,laerte261,1,1,0,1,1,1
,76561198070630717,0,0,0,0,0,0
,dragonisaac8,0,0,0,0,0,0
,LoveFayeForever,0,0,0,0,0,0
,76561198068989160,0,0,0,0,0,0
,76561198115952538,0,0,0,0,0,0
,76561198014834244,0,0,0,0,0,0
Alien: Isolation - Crew Expendable,76561198043682390,1,0,0,0,0,0
,nivlacoaix,0,0,0,0,0,0
,76561198043417599,0,0,0,0,0,0
Rocksmith - The Pixies - Here Comes Your Man,Sacru,0,0,0,1,0,0
Sphinx and the Cursed Mummy,76561197996008983,0,1,0,0,0,0
,76561198041987457,0,0,0,0,0,0
,suuuuuuuuhdud,0,0,0,0,0,0
,Kaldemic,0,0,0,0,0,0
,Hikofuyu,0,0,0,0,0,0
Cognizant Protocol,76561198073412607,0,1,0,1,0,0
Mardock Scramble: The Second Combustion,76561197995285837,0,0,0,0,0,0
Earth Liberation,76561197997451993,1,0,0,0,0,1
,76561197989699885,0,0,0,0,0,0
,76561198067842269,0,0,0,0,0,0
FOTONICA,Stanyer,1,0,0,0,0,0
,I-WET-AN-ORPHAN,0,0,0,0,0,0
,godfreyy,0,0,0,0,0,0
Rocksmith® 2014 – Oasis - “Live Forever”,76561198089283372,0,0,0,1,0,0
,76561198064279595,0,0,0,0,0,0
,Sylisis,0,0,0,0,0,0
Star Sweet,leakyrectum,0,0,0,0,0,0
,76561198002429348,0,0,0,0,0,0
,76561198041282985,0,0,0,0,0,0
Catmouth Island,76561198049385710,0,1,0,0,0,0
,Xcaliver,0,0,0,0,0,0
,76561198046451277,0,0,0,0,0,0
,TakahiroMaeda,0,0,0,0,0,0
,FLASHBAM,0,0,0,0,0,0
,76561198044657626,0,0,0,0,0,0
,76561198046100616,0,0,0,0,0,0
Swords and Sandals Medieval,raidzie,0,1,0,0,0,0
Card City Nights Soundtrack,Chockie,0,1,0,0,0,0
,76561197992542501,0,0,0,0,0,0
,76561198064309762,0,0,0,0,0,0
,udedmate,0,0,0,0,0,0
,76561197992970129,0,0,0,0,0,0
On The Road,76561197960564189,0,0,0,1,0,0
,76561198065955234,0,0,0,0,0,0
,Hek-Tik,0,0,0,0,0,0
Sparkle ZERO,76561198025749178,1,0,0,1,0,0
,76561198089271457,0,0,0,0,0,0
,76561198116589021,0,0,0,0,0,0
Epic Manager - Epic Original Soundtrack,mrpineapplejuice,0,1,0,1,0,1
,76561198068013690,0,0,0,0,0,0
,76561198035136096,0,0,0,0,0,0
,76561198077025419,0,0,0,0,0,0
,Melganne,0,0,0,0,0,0
,jacko_mclegend,0,0,0,0,0,0
,cavemanmac,0,0,0,0,0,0
,hhiiss,0,0,0,0,0,0
,76561198073350442,0,0,0,0,0,0
,Respected_Elder,0,0,0,0,0,0
,76561198097391475,0,0,0,0,0,0
,5asf5dsaf9ds4fsdf,0,0,0,0,0,0
,76561198084752393,0,0,0,0,0,0
,alansiulun,0,0,0,0,0,0
AppGameKit - Games Pack 1,theblackseal,0,0,0,0,0,0
,76561198085580789,0,0,0,0,0,0
NIGHTSTAR: Rogue Wings,76561198019622401,1,0,0,1,0,0
,lukamorph,0,0,0,0,0,0
,Mr_1c3,0,0,0,0,0,0
,KingOfOpportunity,0,0,0,0,0,0
,LilacFrost,0,0,0,0,0,0
,76561197969368036,0,0,0,0,0,0
,AwesomoBear,0,0,0,0,0,0
Train Simulator: EWS Class 67 Loco Add-On,76561197988769914,0,0,0,1,0,0
,76561197963401558,0,0,0,0,0,0
Fury Of The Gods,nigger22,1,0,0,0,0,0
,grimztofu,0,0,0,0,0,0
,76561198080746600,0,0,0,0,0,0
,DMG_Skillz,0,0,0,0,0,0
,76561198069195567,0,0,0,0,0,0
Railroad X,76561198086015111,0,0,0,1,0,0
OMSI 2 Add-On Luzern - Linie 24,yepitsafeel,0,0,0,1,0,0
,76561198063852474,0,0,0,0,0,0
,ThisReality,0,0,0,0,0,0
,76561198073964669,0,0,0,0,0,0
,sxpepper,0,0,0,0,0,0
Train Simulator: BR Class 419 MLV BEMU Add-On,76561198046217279,0,0,0,1,0,0
,76561198059978763,0,0,0,0,0,0
,76561198074784428,0,0,0,0,0,0
Dyscourse,76561198095859723,0,1,0,1,0,0
,76561198015902552,0,0,0,0,0,0
Qubicle Professional License,76561198126054808,0,0,0,0,0,0
,hudsl10,0,0,0,0,0,0
大乱斗 Chaos Battle,76561198093232473,1,1,0,0,0,1
,Scalybutt,0,0,0,0,0,0
Unhack:Destruction,76561198083913038,0,0,0,0,0,0
,76561197974253442,0,0,0,0,0,0
Middle-earth: Shadow of Mordor - Endless Challenge,Hawwwk,1,1,0,0,0,0
A Quiver of Crows,76561198049843263,1,0,0,0,0,0
Assassin’s Creed® Liberation HD - Bonus Pack,76561198076322243,1,1,0,0,0,0
Fantasy Tales Online,viniciusdogarrote,0,0,0,0,0,0
,scuttsy,0,0,0,0,0,0
√Letter - Root Letter -,76561198066778792,0,1,0,0,0,0
,76561198089660135,0,0,0,0,0,0
,76561198044985469,0,0,0,0,0,0
,76561198005158189,0,0,0,0,0,0
,Squiggley,0,0,0,0,0,0
Call of War,76561198084336557,0,0,0,1,0,1
VRChat,76561198060295827,0,0,0,0,0,0
,76561198067837317,0,0,0,0,0,0
,HipsterGoku,0,0,0,0,0,0
,xfactor7115,0,0,0,0,0,0
,jiumohoo,0,0,0,0,0,0
,17731773,0,0,0,0,0,0
,76561198088481836,0,0,0,0,0,0
,76561198043032606,0,0,0,0,0,0
Supermarket Tycoon,tadgdjtfhf,0,0,0,1,0,1
Aloha Paradise Hotel,76561198081040779,0,0,0,1,0,1
,76561198030291878,0,0,0,0,0,0
,ohmygodtheykilledkennyyoubastard,0,0,0,0,0,0
Guild of Dungeoneering Soundtrack,Treecaptor,0,0,0,0,0,0
,thebluescarecrow1,0,0,0,0,0,0
,Howaboutsomegoodoldsuicide,0,0,0,0,0,0
FRACT OSC,ThatMisterOps,0,0,0,0,0,0
,76561198104661664,0,0,0,0,0,0
,76561198070731661,0,0,0,0,0,0
,zombieskiler6969,0,0,0,0,0,0
,76561198089360040,0,0,0,0,0,0
Maze Subject 360 Strategy Guide,76561197970640474,0,1,0,0,0,0
,76561198079323408,0,0,0,0,0,0
,ref1uxx,0,0,0,0,0,0
,76561198043370658,0,0,0,0,0,0
,76561198098577690,0,0,0,0,0,0
,_arcadia,0,0,0,0,0,0
Tyto Online,76561198047146924,0,0,0,0,0,0
,76561198042147634,0,0,0,0,0,0
,PajaSampoerna,0,0,0,0,0,0
,76561198081936062,0,0,0,0,0,0
Planet Nomads,76561198037116178,1,1,0,1,0,0
Vigil: Blood Bitterness™,76561198080975612,0,0,0,0,0,0
,76561198064013940,0,0,0,0,0,0
Riders of Icarus: Heroic Ranger's Fury Package,76561198079060357,0,1,0,0,0,0
,76561198074504945,0,0,0,0,0,0
,76561198119457604,0,0,0,0,0,0
,76561198060829599,0,0,0,0,0,0
,aktron7,0,0,0,0,0,0
,76561198034832126,0,0,0,0,0,0
,kidkai,0,0,0,0,0,0
Rocksmith® 2014 – Duran Duran - “Ordinary World”,UMadBro_HD,0,0,0,1,0,0
,mycar11,0,0,0,0,0,0
,76561198092080782,0,0,0,0,0,0
,3956835u4696840,0,0,0,0,0,0
,tonyjrss,0,0,0,0,0,0
,angusjwh,0,0,0,0,0,0
ToA: Seasons Of The Wolf - Bad Blood DLC,AsIfSlave,0,1,0,0,0,0
Trigger Time,76561198054606902,1,0,0,0,0,0
,76561198040840929,0,0,0,0,0,0
,76561198047906603,0,0,0,0,0,0
,76561197970652384,0,0,0,0,0,0
ConcPerfect 2017,76561198066641734,1,0,1,0,0,0
,76561198024347616,0,0,0,0,0,0
,76561198103137933,0,0,0,0,0,0
,peanutBACON,0,0,0,0,0,0
,76561198077653534,0,0,0,0,0,0
,76561198068523806,0,0,0,0,0,0
,76561198052270092,0,0,0,0,0,0
Euro Truck Simulator 2 - Special Transport,76561197967703294,0,0,0,1,0,0
,Kasplodger,0,0,0,0,0,0
Fantasy Grounds - Silver Dragons (Token Pack),76561198044019215,0,0,0,0,0,1
,76561197997129449,0,0,0,0,0,0
,76561198129341944,0,0,0,0,0,0
,76561197978128518,0,0,0,0,0,0
,Aysez,0,0,0,0,0,0
Drive Megapolis,76561198001874701,0,0,1,1,0,0
,76561198050002014,0,0,0,0,0,0
,76561198046777634,0,0,0,0,0,0
,76561198075233562,0,0,0,0,0,0
,bindi2015,0,0,0,0,0,0
,andreshige,0,0,0,0,0,0
,unlawful_airspace,0,0,0,0,0,0
,Nopeism,0,0,0,0,0,0
,Krysis07,0,0,0,0,0,0
Tayutama2 -you're the only one- CHI ver.,76561198076232842,0,1,0,0,0,0
,76561198064275851,0,0,0,0,0,0
,myothernamewasalreadytaken,0,0,0,0,0,0
,76561198082342355,0,0,0,0,0,0
,VilePurple,0,0,0,0,0,0
,76561198060202683,0,0,0,0,0,0
ePic Character Generator - Season #2: Bestiary,BusTurBrown,0,0,0,0,0,0
Battlezone - Snowman (Bobblehead),76561198043943626,1,0,0,0,0,0
Holy Avatar vs. Maidens of the Dead,76561198049756664,0,1,0,0,0,1
Boss Monster: The Player's Choice,76561198098599358,0,0,0,0,0,1
,76561198079334894,0,0,0,0,0,0
,solesdn,0,0,0,0,0,0
,Snowius,0,0,0,0,0,0
,iige,0,0,0,0,0,0
Tales of Escape - Cold As Ice,hordanfps,0,1,0,0,0,0
,76561197966979423,0,0,0,0,0,0
,FlawlessCow68,0,0,0,0,0,0
,OH_MY_GOSH,0,0,0,0,0,0
,maxnig,0,0,0,0,0,0
,76561198069472797,0,0,0,0,0,0
,sledge115,0,0,0,0,0,0
,fintanboy,0,0,0,0,0,0
C O S M,76561198075694628,0,0,0,0,0,0
,the_suspekt,0,0,0,0,0,0
,coyotetango,0,0,0,0,0,0
HELLDIVERS™ - Commando Pack,Batman4040,1,0,0,0,0,0
,76561198065834875,0,0,0,0,0,0
,DankTFWorld,0,0,0,0,0,0
,76561198040533791,0,0,0,0,0,0
Napoleon: Total War Demo,76561198088714553,0,0,0,0,0,1
,76561198071814759,0,0,0,0,0,0
,76561198083954457,0,0,0,0,0,0
,76561198074912933,0,0,0,0,0,0
,BeanSyn,0,0,0,0,0,0
,76561198072561021,0,0,0,0,0,0
,dunnowhy54,0,0,0,0,0,0
,hatebites,0,0,0,0,0,0
,Syrenshards,0,0,0,0,0,0
Bridge Constructor Stunts,76561198061214505,0,0,0,1,0,0
,76561198068457990,0,0,0,0,0,0
,76561198063037753,0,0,0,0,0,0
,76561198071258574,0,0,0,0,0,0
Dance Studio VR,pupapooh,0,0,0,0,0,0
,76561198025437142,0,0,0,0,0,0
,76561198071775766,0,0,0,0,0,0
,76561198066983120,0,0,0,0,0,0
,captainfez,0,0,0,0,0,0
,76561198028958087,0,0,0,0,0,0
,76561198083570522,0,0,0,0,0,0
Pipes Racer,kdksrud321,0,0,1,0,0,0
,manuelitotd,0,0,0,0,0,0
,halofreak61,0,0,0,0,0,0
"Max, an Autistic Journey - Max's Birthday DLC",76561198082153601,0,0,0,0,0,0
,76561197993168088,0,0,0,0,0,0
Son of Nor Item: Moon's Touch Bracer,76561198073833897,1,1,0,0,0,0
The Cave VR,76561198085408323,0,0,0,0,0,0
,SPAM_inaCan,0,0,0,0,0,0
,jamesdroot,0,0,0,0,0,0
Crystal Shard Adventure Bundle,Strams,0,1,0,0,0,0
The Hat Man: Shadow Ward - Soundtrack,76561198027863392,1,1,0,1,0,0
Trainz Route: Chiyoda Branch Line,76561198027260537,0,0,0,1,0,0
Farkle Friends,thatdamnplayer,0,0,0,0,0,0
,LILBISSUPERBASED,0,0,0,0,0,0
,swagisimp,0,0,0,0,0,0
,76561198084623564,0,0,0,0,0,0
Fantasy Grounds - Daring Tales of Chivalry #02: Death at the Joust (Savage Worlds),76561198078075634,0,0,0,0,0,1
,YayforQuads,0,0,0,0,0,0
,1epicninja,0,0,0,0,0,0
,XiphiqiX,0,0,0,0,0,0
,76561198096884853,0,0,0,0,0,0
,76561198072479056,0,0,0,0,0,0
,76561198068765460,0,0,0,0,0,0
,76561198089735322,0,0,0,0,0,0
,Yawky,0,0,0,0,0,0
,itsdandytime,0,0,0,0,0,0
,76561198041512034,0,0,0,0,0,0
,Luneix,0,0,0,0,0,0
,76561198034164614,0,0,0,0,0,0
,76561198079067988,0,0,0,0,0,0
,76561198006540520,0,0,0,0,0,0
Call of Duty®: Ghosts - Legend Pack - CPT Price,win16boom,1,0,0,0,0,0
,76561198076615694,0,0,0,0,0,0
,76561198045053713,0,0,0,0,0,0
,Sapharite,0,0,0,0,0,0
,76561198044602692,0,0,0,0,0,0
,lewishall2407,0,0,0,0,0,0
,76561198036618113,0,0,0,0,0,0
,76561198061014279,0,0,0,0,0,0
,76561198088024010,0,0,0,0,0,0
Hero Rush: Mad King,Aethan,0,0,0,0,0,1
,76561198035567647,0,0,0,0,0,0
,76561198088763793,0,0,0,0,0,0
,76561198044535320,0,0,0,0,0,0
OMSI 2 Add-on City Bus O305,76561198095854720,0,0,0,1,0,0
Zaccaria Pinball - Pool Champion Table,76561198075056687,0,0,0,1,1,0
,76561198060047663,0,0,0,0,0,0
,76561198072603149,0,0,0,0,0,0
,76561198092192969,0,0,0,0,0,0
,xaruykpz,0,0,0,0,0,0
,76561198074367557,0,0,0,0,0,0
,76561198046561539,0,0,0,0,0,0
Atom Fishing II,76561198039283395,0,0,0,1,0,0
,GunnerBoy13,0,0,0,0,0,0
,76561198064601805,0,0,0,0,0,0
,bitchofthebitches,0,0,0,0,0,0
,76561198055378704,0,0,0,0,0,0
Omerta - City of Gangsters - Damsel in Distress DLC,rosden,0,0,0,1,0,1
,76561198078414271,0,0,0,0,0,0
,76561198073504310,0,0,0,0,0,0
,76561198102921287,0,0,0,0,0,0
BalanCity,barren_cookie,0,0,0,1,0,1
,76561198077040240,0,0,0,0,0,0
,76561198024064617,0,0,0,0,0,0
,76561198068162561,0,0,0,0,0,0
,mr_swan,0,0,0,0,0,0
,76561198079660911,0,0,0,0,0,0
"Gremlins, Inc. – Astral Gamblers",76561198104661664,0,0,0,0,0,1
,76561198069635023,0,0,0,0,0,0
,ryanlulz,0,0,0,0,0,0
,Fitz136,0,0,0,0,0,0
,76561198068920910,0,0,0,0,0,0
,eph3k,0,0,0,0,0,0
,Chocchipfudge,0,0,0,0,0,0
XIII Century – Gold Edition,icekoob2,0,0,0,0,0,1
Train Simulator: Amtrak® Dash 8-32BWH Loco Add-On,76561198068634189,0,0,0,1,0,0
Neverwinter Nights: Infinite Dungeons,flynn459,0,0,0,0,0,0
,kapoorno,0,0,0,0,0,0
Piñata,76561198040657197,0,0,0,0,0,0
Invisible Apartment Zero,Badtz08,0,1,0,0,0,0
Dungeon Manager ZV: Resurrection,76561198087650886,0,0,0,1,0,0
,SamD4M4n,0,0,0,0,0,0
When In Rome,dOmuu,0,1,0,1,0,1
,76561198072490412,0,0,0,0,0,0
Silverfall,guwopguccimane,0,0,0,0,0,0
,76561198064579056,0,0,0,0,0,0
,76561198079148803,0,0,0,0,0,0
,76561198091742509,0,0,0,0,0,0
,76561198008901482,0,0,0,0,0,0
,R62153,0,0,0,0,0,0
White Noise 2,76561198070775224,1,1,0,0,0,1
,Nikopiebushbush,0,0,0,0,0,0
,76561197999677248,0,0,0,0,0,0
,76561198088943060,0,0,0,0,0,0
,76561198076033931,0,0,0,0,0,0
FoxyLand,76561198070355643,0,1,0,0,0,0
,PetXeno2,0,0,0,0,0,0
Europa Universalis III: Divine Wind,anonnoob,0,0,0,0,0,1
UltraGoodness,poofcorn,1,0,0,0,0,0
,76561198054598542,0,0,0,0,0,0
,76561198060843908,0,0,0,0,0,0
,76561198011068007,0,0,0,0,0,0
Bazaar,constantine1,0,0,0,0,0,0
,76561198099381861,0,0,0,0,0,0
SPACEPLAN Soundtrack,Mineturdle321,0,1,0,0,0,0
X-Plane 11 - Add-on: Aerosoft - Airport Frankfurt,76561198081760617,0,0,0,1,0,0
,76561198036902336,0,0,0,0,0,0
,StarKIllerMLP,0,0,0,0,0,0
Kaiju-A-GoGo,AMarioL,1,0,0,0,0,1
,supremelordpie,0,0,0,0,0,0
,76561198072826662,0,0,0,0,0,0
,76561198060803354,0,0,0,0,0,0
Figment - Soundtrack,76561198097507900,1,1,0,0,0,0
Two Worlds II Strategy Guide,76561198055002414,0,0,0,0,0,0
,76561198064949735,0,0,0,0,0,0
,hella_gaming,0,0,0,0,0,0
Neon Drive,76561198099074516,1,0,0,0,0,0
,76561198066273317,0,0,0,0,0,0
,corrza,0,0,0,0,0,0
,PhoenixL,0,0,0,0,0,0
,76561198093265305,0,0,0,0,0,0
,76561198050624870,0,0,0,0,0,0
,76561198070868249,0,0,0,0,0,0
,thejawadude,0,0,0,0,0,0
Tyran,76561198057084977,1,0,0,0,0,1
,robboman17,0,0,0,0,0,0
,76561198068602037,0,0,0,0,0,0
,76561198027068458,0,0,0,0,0,0
,76561198147832762,0,0,0,0,0,0
Adventurer Manager,76561197965631636,0,0,0,0,0,0
,76561198077653613,0,0,0,0,0,0
,Rynoboni,0,0,0,0,0,0
Perspectrip,s3nd3runkn0wn,0,0,0,0,0,0
,76561198165512984,0,0,0,0,0,0
,76561198088018211,0,0,0,0,0,0
,76561198065916658,0,0,0,0,0,0
,76561198058646444,0,0,0,0,0,0
,UltimateFaZeSniper1337,0,0,0,0,0,0
,aranyas,0,0,0,0,0,0
,76561198100302787,0,0,0,0,0,0
,dinom8,0,0,0,0,0,0
The Jackbox Party Pack 4 - Soundtrack,76561198041111764,0,0,0,0,0,1
,76561198133637161,0,0,0,0,0,0
,76561198074399459,0,0,0,0,0,0
Blanco: The Color of Adventure,Deadly909,1,1,0,0,0,0
,nomoresilent,0,0,0,0,0,0
,mind_fucked,0,0,0,0,0,0
Van Helsing Final Cut: High Resolution Texture Pack,76561198048572239,1,1,0,0,0,0
Lost in Bardo,76561198061085561,0,1,0,0,0,0
,76561198072612285,0,0,0,0,0,0
Heroes of the Seven Seas VR,76561198067479880,0,0,0,0,0,0
,smexyalpacajnr,0,0,0,0,0,0
,76561198013251934,0,0,0,0,0,0
Quadrant - Official Soundtrack,76561198090199819,0,0,0,0,0,0
,76561197974339442,0,0,0,0,0,0
,aharmlesssquirell,0,0,0,0,0,0
,76561198064739844,0,0,0,0,0,0
,76561198063851434,0,0,0,0,0,0
,76561198049264970,0,0,0,0,0,0
,76561198070884441,0,0,0,0,0,0
To the Moon Soundtrack,76561198080235876,0,0,0,0,0,0
